year,month,day,order_seq,country,session,category,model,color,location,photography,price,price_ind,page,event_time,so_key
2008,4,1,6,29,170,2,B2,3,1,2,57,1,1,1207009043000,170-6
2008,4,1,7,29,170,2,B4,10,2,1,52,1,1,1207009044000,170-7
2008,4,1,8,29,170,2,B11,2,4,1,43,2,1,1207009045000,170-8
2008,4,1,9,29,170,2,B13,12,5,2,62,1,1,1207009046000,170-9
2008,4,1,10,29,170,2,B24,11,2,1,57,1,2,1207009047000,170-10
2008,4,1,11,29,170,2,B32,6,5,1,38,2,2,1207009048000,170-11
2008,4,1,1,29,171,1,A17,2,6,1,62,1,1,1207009049000,171-1
2008,4,1,2,29,171,3,C15,6,5,1,33,2,1,1207009050000,171-2
2008,4,1,3,29,171,3,C8,2,3,2,48,1,1,1207009051000,171-3
2008,4,1,4,29,171,3,C9,6,3,1,48,1,1,1207009052000,171-4
2008,4,1,5,29,171,1,A18,4,6,1,38,2,1,1207009053000,171-5
2008,4,1,6,29,171,1,A6,3,2,1,43,2,1,1207009054000,171-6
2008,4,1,7,29,171,1,A2,3,1,1,43,2,1,1207009055000,171-7
2008,4,1,8,29,171,3,C9,6,3,1,48,1,1,1207009056000,171-8
2008,4,1,1,29,172,4,P15,4,5,2,38,1,1,1207009057000,172-1
2008,4,1,2,29,172,2,B2,3,1,2,57,1,1,1207009058000,172-2
2008,4,1,3,29,172,2,B9,1,3,1,48,2,1,1207009059000,172-3
2008,4,1,4,29,172,2,B26,13,3,1,57,1,2,1207009060000,172-4
2008,4,1,5,29,172,2,B21,12,1,1,67,1,2,1207009061000,172-5
2008,4,1,6,29,172,2,B20,8,1,1,43,2,2,1207009062000,172-6
2008,4,1,1,29,173,1,A5,3,2,1,43,2,1,1207009063000,173-1
2008,4,1,2,29,173,1,A13,1,5,1,28,2,1,1207009064000,173-2
2008,4,1,3,29,173,1,A13,1,5,1,28,2,1,1207009065000,173-3
2008,4,1,4,29,173,1,A15,14,5,2,33,2,1,1207009066000,173-4
2008,4,1,5,29,173,1,A17,2,6,1,62,1,1,1207009067000,173-5
2008,4,1,6,29,173,2,B4,10,2,1,52,1,1,1207009068000,173-6
2008,4,1,7,29,173,1,A17,2,6,1,62,1,1,1207009069000,173-7
2008,4,1,8,29,173,2,B10,2,4,1,67,1,1,1207009070000,173-8
2008,4,1,9,29,173,2,B11,2,4,1,43,2,1,1207009071000,173-9
2008,4,1,10,29,173,2,B11,2,4,1,43,2,1,1207009072000,173-10
2008,4,1,11,29,173,2,B12,2,4,1,38,2,1,1207009073000,173-11
2008,4,1,12,29,173,2,B13,12,5,2,62,1,1,1207009074000,173-12
2008,4,1,13,29,173,2,B14,2,5,1,62,1,1,1207009075000,173-13
2008,4,1,14,29,173,2,B22,2,2,1,67,1,2,1207009076000,173-14
2008,4,1,15,29,173,2,B24,11,2,1,57,1,2,1207009077000,173-15
2008,4,1,16,29,173,2,B25,6,3,1,38,2,2,1207009078000,173-16
2008,4,1,17,29,173,2,B26,13,3,1,57,1,2,1207009079000,173-17
2008,4,1,18,29,173,2,B29,2,4,1,62,1,2,1207009080000,173-18
2008,4,1,19,29,173,2,B32,6,5,1,38,2,2,1207009081000,173-19
2008,4,1,20,29,173,4,P1,3,1,1,38,1,1,1207009082000,173-20
2008,4,1,21,29,173,4,P4,4,2,1,38,1,1,1207009083000,173-21
2008,4,1,22,29,173,4,P6,2,2,1,43,1,1,1207009084000,173-22
2008,4,1,23,29,173,4,P10,4,4,2,65,1,1,1207009085000,173-23
2008,4,1,24,29,173,4,P16,7,6,1,33,2,1,1207009086000,173-24
2008,4,1,25,29,173,4,P23,6,2,2,28,2,2,1207009087000,173-25
2008,4,1,26,29,173,4,P23,6,2,2,28,2,2,1207009088000,173-26
2008,4,1,27,29,173,4,P33,9,5,1,43,1,2,1207009089000,173-27
2008,4,1,1,29,174,1,A4,3,2,2,38,2,1,1207009090000,174-1
2008,4,1,2,29,174,4,P5,3,2,1,23,2,1,1207009091000,174-2
2008,4,1,3,29,174,4,P2,3,1,1,28,2,1,1207009092000,174-3
2008,4,1,4,29,174,4,P16,7,6,1,33,2,1,1207009093000,174-4
2008,4,1,5,29,174,4,P17,2,6,2,38,1,1,1207009094000,174-5
2008,4,1,6,29,174,4,P21,4,1,1,33,2,2,1207009095000,174-6
2008,4,1,7,29,174,4,P34,9,6,2,48,1,2,1207009096000,174-7
2008,4,1,8,29,174,4,P34,9,6,2,48,1,2,1207009097000,174-8
2008,4,1,9,29,174,4,P34,9,6,2,48,1,2,1207009098000,174-9
2008,4,1,10,29,174,4,P34,9,6,2,48,1,2,1207009099000,174-10
2008,4,1,11,29,174,4,P49,14,5,1,33,2,3,1207009100000,174-11
2008,4,1,12,29,174,4,P26,4,3,1,43,1,2,1207009101000,174-12
2008,4,1,1,29,175,2,B2,3,1,2,57,1,1,1207009102000,175-1
2008,4,1,1,29,176,2,B10,2,4,1,67,1,1,1207009103000,176-1
2008,4,1,1,29,177,4,P3,2,1,1,48,1,1,1207009104000,177-1
2008,4,1,2,29,177,1,A33,1,5,1,38,2,2,1207009105000,177-2
2008,4,1,3,29,177,1,A30,6,4,1,38,2,2,1207009106000,177-3
2008,4,1,4,29,177,4,P3,2,1,1,48,1,1,1207009107000,177-4
2008,4,1,1,29,178,4,P39,14,1,1,43,1,3,1207009108000,178-1
2008,4,1,2,29,178,1,A10,3,4,1,38,2,1,1207009109000,178-2
2008,4,1,1,29,179,2,B6,2,2,1,52,1,1,1207009110000,179-1
2008,4,1,2,29,179,2,B29,2,4,1,62,1,2,1207009111000,179-2
2008,4,1,3,29,179,2,B30,9,4,1,57,1,2,1207009112000,179-3
2008,4,1,1,29,180,1,A15,14,5,2,33,2,1,1207009113000,180-1
2008,4,1,1,29,181,3,C36,14,6,1,43,1,2,1207009114000,181-1
2008,4,1,2,29,181,3,C21,14,1,1,57,1,2,1207009115000,181-2
2008,4,1,3,29,181,3,C40,14,2,2,28,2,3,1207009116000,181-3
2008,4,1,4,29,181,3,C44,14,3,1,55,1,3,1207009117000,181-4
2008,4,1,5,29,181,2,B11,2,4,1,43,2,1,1207009118000,181-5
2008,4,1,6,29,181,1,A17,2,6,1,62,1,1,1207009119000,181-6
2008,4,1,7,29,181,1,A2,3,1,1,43,2,1,1207009120000,181-7
2008,4,1,8,29,181,4,P5,3,2,1,23,2,1,1207009121000,181-8
2008,4,1,9,29,181,4,P7,4,3,2,28,2,1,1207009122000,181-9
2008,4,1,10,29,181,4,P43,7,3,2,38,1,3,1207009123000,181-10
2008,4,1,11,29,181,4,P72,14,6,1,33,2,4,1207009124000,181-11
2008,4,1,12,29,181,4,P73,11,1,2,33,2,5,1207009125000,181-12
2008,4,1,13,29,181,1,A2,3,1,1,43,2,1,1207009126000,181-13
2008,4,1,14,29,181,1,A17,2,6,1,62,1,1,1207009127000,181-14
2008,4,1,1,29,182,4,P6,2,2,1,43,1,1,1207009128000,182-1
2008,4,1,2,29,182,4,P9,4,3,2,23,2,1,1207009129000,182-2
2008,4,1,3,29,182,4,P5,3,2,1,23,2,1,1207009130000,182-3
2008,4,1,4,29,182,4,P4,4,2,1,38,1,1,1207009131000,182-4
2008,4,1,5,29,182,4,P14,2,5,2,38,1,1,1207009132000,182-5
2008,4,1,6,29,182,4,P15,4,5,2,38,1,1,1207009133000,182-6
2008,4,1,7,29,182,4,P17,2,6,2,38,1,1,1207009134000,182-7
2008,4,1,8,29,182,4,P11,4,4,2,38,1,1,1207009135000,182-8
2008,4,1,9,29,182,4,P9,4,3,2,23,2,1,1207009136000,182-9
2008,4,1,1,29,183,1,A1,8,1,1,28,2,1,1207009137000,183-1
2008,4,1,2,29,183,1,A2,3,1,1,43,2,1,1207009138000,183-2
2008,4,1,3,29,183,1,A3,3,1,1,72,1,1,1207009139000,183-3
2008,4,1,4,29,183,1,A4,3,2,2,38,2,1,1207009140000,183-4
2008,4,1,5,29,183,1,A5,3,2,1,43,2,1,1207009141000,183-5
2008,4,1,6,29,183,1,A6,3,2,1,43,2,1,1207009142000,183-6
2008,4,1,7,29,183,1,A7,3,3,1,43,2,1,1207009143000,183-7
2008,4,1,8,29,183,1,A9,3,3,1,82,1,1,1207009144000,183-8
2008,4,1,9,29,183,2,B1,4,1,1,57,1,1,1207009145000,183-9
2008,4,1,10,29,183,2,B2,3,1,2,57,1,1,1207009146000,183-10
2008,4,1,11,29,183,2,B9,1,3,1,48,2,1,1207009147000,183-11
2008,4,1,12,29,183,2,B8,4,3,2,52,1,1,1207009148000,183-12
2008,4,1,13,29,183,2,B7,6,3,1,38,2,1,1207009149000,183-13
2008,4,1,14,29,183,2,B5,14,2,2,52,1,1,1207009150000,183-14
2008,4,1,15,29,183,2,B4,10,2,1,52,1,1,1207009151000,183-15
2008,4,1,16,29,183,2,B3,12,1,1,52,1,1,1207009152000,183-16
2008,4,1,17,29,183,3,C1,4,1,2,28,2,1,1207009153000,183-17
2008,4,1,18,29,183,3,C5,11,2,1,48,1,1,1207009154000,183-18
2008,4,1,1,29,184,1,A1,8,1,1,28,2,1,1207009155000,184-1
2008,4,1,2,29,184,1,A11,3,4,1,62,1,1,1207009156000,184-2
2008,4,1,3,29,184,1,A6,3,2,1,43,2,1,1207009157000,184-3
2008,4,1,4,29,184,1,A17,2,6,1,62,1,1,1207009158000,184-4
2008,4,1,5,29,184,1,A16,1,6,1,33,2,1,1207009159000,184-5
2008,4,1,6,29,184,1,A15,14,5,2,33,2,1,1207009160000,184-6
2008,4,1,7,29,184,1,A12,2,4,1,38,2,1,1207009161000,184-7
2008,4,1,8,29,184,1,A19,12,1,2,33,2,2,1207009162000,184-8
2008,4,1,9,29,184,1,A21,1,1,1,62,1,2,1207009163000,184-9
2008,4,1,10,29,184,1,A34,2,6,1,38,2,2,1207009164000,184-10
2008,4,1,11,29,184,1,A33,1,5,1,38,2,2,1207009165000,184-11
2008,4,1,12,29,184,1,A30,6,4,1,38,2,2,1207009166000,184-12
2008,4,1,13,29,184,1,A31,6,5,2,62,1,2,1207009167000,184-13
2008,4,1,14,29,184,1,A37,2,1,1,62,1,3,1207009168000,184-14
2008,4,1,15,29,184,3,C5,11,2,1,48,1,1,1207009169000,184-15
2008,4,1,16,29,184,3,C8,2,3,2,48,1,1,1207009170000,184-16
2008,4,1,17,29,184,3,C18,9,6,1,48,1,1,1207009171000,184-17
2008,4,1,18,29,184,3,C24,12,2,1,33,2,2,1207009172000,184-18
2008,4,1,19,29,184,3,C25,2,3,1,33,2,2,1207009173000,184-19
2008,4,1,20,29,184,3,C30,2,4,2,28,2,2,1207009174000,184-20
2008,4,1,21,29,184,3,C35,9,6,1,50,1,2,1207009175000,184-21
2008,4,1,22,29,184,3,C37,2,1,1,43,1,3,1207009176000,184-22
2008,4,1,23,29,184,3,C38,13,1,1,38,2,3,1207009177000,184-23
2008,4,1,24,29,184,3,C41,13,2,1,28,2,3,1207009178000,184-24
2008,4,1,25,29,184,3,C43,6,3,2,28,2,3,1207009179000,184-25
2008,4,1,26,29,184,3,C45,11,3,1,55,1,3,1207009180000,184-26
2008,4,1,27,29,184,3,C46,2,4,1,48,1,3,1207009181000,184-27
2008,4,1,28,29,184,3,C48,6,4,1,28,2,3,1207009182000,184-28
2008,4,1,29,29,184,3,C49,4,5,2,26,2,3,1207009183000,184-29
2008,4,1,30,29,184,3,C50,9,5,2,20,2,3,1207009184000,184-30
2008,4,1,31,29,184,3,C51,6,5,1,20,2,3,1207009185000,184-31
2008,4,1,32,29,184,4,P1,3,1,1,38,1,1,1207009186000,184-32
2008,4,1,33,29,184,4,P7,4,3,2,28,2,1,1207009187000,184-33
2008,4,1,34,29,184,4,P12,4,4,1,33,2,1,1207009188000,184-34
2008,4,1,35,29,184,4,P13,4,5,1,38,1,1,1207009189000,184-35
2008,4,1,36,29,184,4,P15,4,5,2,38,1,1,1207009190000,184-36
2008,4,1,37,29,184,4,P23,6,2,2,28,2,2,1207009191000,184-37
2008,4,1,38,29,184,4,P38,9,1,1,33,2,3,1207009192000,184-38
2008,4,1,39,29,184,4,P39,14,1,1,43,1,3,1207009193000,184-39
2008,4,1,40,29,184,4,P40,4,2,1,43,1,3,1207009194000,184-40
2008,4,1,41,29,184,4,P41,9,2,2,43,1,3,1207009195000,184-41
2008,4,1,42,29,184,4,P57,4,1,1,43,1,4,1207009196000,184-42
2008,4,1,43,29,184,4,P59,2,2,2,38,1,4,1207009197000,184-43
2008,4,1,44,29,184,4,P67,9,5,1,38,1,4,1207009198000,184-44
2008,4,1,1,29,185,4,P4,4,2,1,38,1,1,1207009199000,185-1
2008,4,1,2,29,185,4,P8,2,3,1,28,2,1,1207009200000,185-2
2008,4,1,1,29,186,1,A4,3,2,2,38,2,1,1207009201000,186-1
2008,4,1,2,29,186,1,A12,2,4,1,38,2,1,1207009202000,186-2
2008,4,1,3,29,186,3,C29,6,4,2,52,1,2,1207009203000,186-3
2008,4,1,4,29,186,3,C30,2,4,2,28,2,2,1207009204000,186-4
2008,4,1,5,29,186,3,C40,14,2,2,28,2,3,1207009205000,186-5
2008,4,1,6,29,186,3,C49,4,5,2,26,2,3,1207009206000,186-6
2008,4,1,7,29,186,3,C50,9,5,2,20,2,3,1207009207000,186-7
2008,4,1,8,29,186,4,P8,2,3,1,28,2,1,1207009208000,186-8
2008,4,1,9,29,186,4,P43,7,3,2,38,1,3,1207009209000,186-9
2008,4,1,10,29,186,4,P71,2,6,2,33,2,4,1207009210000,186-10
2008,4,1,11,29,186,4,P72,14,6,1,33,2,4,1207009211000,186-11
2008,4,1,1,29,187,3,C48,6,4,1,28,2,3,1207009212000,187-1
2008,4,1,2,29,187,3,C52,2,6,1,38,2,3,1207009213000,187-2
2008,4,1,3,29,187,3,C30,2,4,2,28,2,2,1207009214000,187-3
2008,4,1,4,29,187,3,C24,12,2,1,33,2,2,1207009215000,187-4
2008,4,1,5,29,187,4,P38,9,1,1,33,2,3,1207009216000,187-5
2008,4,1,6,29,187,4,P40,4,2,1,43,1,3,1207009217000,187-6
2008,4,1,7,29,187,4,P43,7,3,2,38,1,3,1207009218000,187-7
2008,4,1,8,29,187,4,P57,4,1,1,43,1,4,1207009219000,187-8
2008,4,1,9,29,187,4,P41,9,2,2,43,1,3,1207009220000,187-9
2008,4,1,1,29,188,1,A5,3,2,1,43,2,1,1207009221000,188-1
2008,4,1,2,29,188,1,A1,8,1,1,28,2,1,1207009222000,188-2
2008,4,1,3,29,188,1,A3,3,1,1,72,1,1,1207009223000,188-3
2008,4,1,4,29,188,1,A6,3,2,1,43,2,1,1207009224000,188-4
2008,4,1,5,29,188,1,A9,3,3,1,82,1,1,1207009225000,188-5
2008,4,1,6,29,188,1,A10,3,4,1,38,2,1,1207009226000,188-6
2008,4,1,7,29,188,1,A11,3,4,1,62,1,1,1207009227000,188-7
2008,4,1,8,29,188,1,A12,2,4,1,38,2,1,1207009228000,188-8
2008,4,1,9,29,188,1,A13,1,5,1,28,2,1,1207009229000,188-9
2008,4,1,10,29,188,1,A32,2,5,1,38,2,2,1207009230000,188-10
2008,4,1,11,29,188,1,A33,1,5,1,38,2,2,1207009231000,188-11
2008,4,1,12,29,188,1,A33,1,5,1,38,2,2,1207009232000,188-12
2008,4,1,13,29,188,1,A33,1,5,1,38,2,2,1207009233000,188-13
2008,4,1,14,29,188,2,B4,10,2,1,52,1,1,1207009234000,188-14
2008,4,1,15,29,188,2,B31,9,5,1,57,1,2,1207009235000,188-15
2008,4,1,16,29,188,1,A33,1,5,1,38,2,2,1207009236000,188-16
2008,4,1,17,29,188,1,A30,6,4,1,38,2,2,1207009237000,188-17
2008,4,1,1,29,189,1,A12,2,4,1,38,2,1,1207009238000,189-1
2008,4,1,2,29,189,1,A7,3,3,1,43,2,1,1207009239000,189-2
2008,4,1,1,29,190,3,C13,9,5,1,48,1,1,1207009240000,190-1
2008,4,1,2,29,190,3,C46,2,4,1,48,1,3,1207009241000,190-2
2008,4,1,3,29,190,3,C51,6,5,1,20,2,3,1207009242000,190-3
2008,4,1,4,29,190,4,P6,2,2,1,43,1,1,1207009243000,190-4
2008,4,1,5,29,190,4,P2,3,1,1,28,2,1,1207009244000,190-5
2008,4,1,1,29,191,3,C56,6,1,2,57,1,4,1207009245000,191-1
2008,4,1,1,29,192,2,B10,2,4,1,67,1,1,1207009246000,192-1
2008,4,1,2,29,192,1,A1,8,1,1,28,2,1,1207009247000,192-2
2008,4,1,3,29,192,1,A2,3,1,1,43,2,1,1207009248000,192-3
2008,4,1,4,29,192,1,A3,3,1,1,72,1,1,1207009249000,192-4
2008,4,1,5,29,192,1,A5,3,2,1,43,2,1,1207009250000,192-5
2008,4,1,6,29,192,1,A9,3,3,1,82,1,1,1207009251000,192-6
2008,4,1,7,29,192,1,A10,3,4,1,38,2,1,1207009252000,192-7
2008,4,1,8,29,192,1,A12,2,4,1,38,2,1,1207009253000,192-8
2008,4,1,9,29,192,1,A17,2,6,1,62,1,1,1207009254000,192-9
2008,4,1,10,29,192,1,A15,14,5,2,33,2,1,1207009255000,192-10
2008,4,1,11,29,192,2,B4,10,2,1,52,1,1,1207009256000,192-11
2008,4,1,12,29,192,2,B9,1,3,1,48,2,1,1207009257000,192-12
2008,4,1,13,29,192,2,B14,2,5,1,62,1,1,1207009258000,192-13
2008,4,1,14,29,192,3,C21,14,1,1,57,1,2,1207009259000,192-14
2008,4,1,15,29,192,3,C44,14,3,1,55,1,3,1207009260000,192-15
2008,4,1,16,29,192,3,C53,14,6,1,38,2,3,1207009261000,192-16
2008,4,1,17,29,192,3,C54,14,6,1,57,1,3,1207009262000,192-17
2008,4,1,18,29,192,1,A34,2,6,1,38,2,2,1207009263000,192-18
2008,4,1,19,29,192,1,A39,4,1,1,38,2,3,1207009264000,192-19
2008,4,1,1,29,193,3,C16,13,6,1,28,2,1,1207009265000,193-1
2008,4,1,2,29,193,3,C5,11,2,1,48,1,1,1207009266000,193-2
2008,4,1,3,29,193,3,C32,2,5,1,33,2,2,1207009267000,193-3
2008,4,1,4,29,193,3,C19,12,1,1,48,1,2,1207009268000,193-4
2008,4,1,5,29,193,1,A15,14,5,2,33,2,1,1207009269000,193-5
2008,4,1,6,29,193,1,A17,2,6,1,62,1,1,1207009270000,193-6
2008,4,1,1,29,194,3,C17,14,6,1,48,1,1,1207009271000,194-1
2008,4,1,2,29,194,3,C5,11,2,1,48,1,1,1207009272000,194-2
2008,4,1,3,29,194,3,C3,6,1,2,23,2,1,1207009273000,194-3
2008,4,1,4,29,194,3,C33,14,5,1,48,1,2,1207009274000,194-4
2008,4,1,5,29,194,3,C27,11,3,1,48,1,2,1207009275000,194-5
2008,4,1,6,29,194,3,C40,14,2,2,28,2,3,1207009276000,194-6
2008,4,1,7,29,194,3,C43,6,3,2,28,2,3,1207009277000,194-7
2008,4,1,8,29,194,4,P23,6,2,2,28,2,2,1207009278000,194-8
2008,4,1,9,29,194,4,P42,6,2,2,28,2,3,1207009279000,194-9
2008,4,1,10,29,194,4,P46,14,4,1,28,2,3,1207009280000,194-10
2008,4,1,11,29,194,4,P48,9,4,2,33,2,3,1207009281000,194-11
2008,4,1,12,29,194,2,B9,1,3,1,48,2,1,1207009282000,194-12
2008,4,1,1,29,195,3,C11,7,4,1,33,2,1,1207009283000,195-1
2008,4,1,2,29,195,1,A5,3,2,1,43,2,1,1207009284000,195-2
2008,4,1,3,29,195,1,A16,1,6,1,33,2,1,1207009285000,195-3
2008,4,1,4,29,195,1,A10,3,4,1,38,2,1,1207009286000,195-4
2008,4,1,5,29,195,4,P4,4,2,1,38,1,1,1207009287000,195-5
2008,4,1,6,29,195,4,P17,2,6,2,38,1,1,1207009288000,195-6
2008,4,1,7,29,195,4,P70,6,6,2,38,1,4,1207009289000,195-7
2008,4,1,1,29,196,4,P6,2,2,1,43,1,1,1207009290000,196-1
2008,4,1,2,29,196,4,P12,4,4,1,33,2,1,1207009291000,196-2
2008,4,1,3,29,196,3,C5,11,2,1,48,1,1,1207009292000,196-3
2008,4,1,4,29,196,3,C7,13,3,1,48,1,1,1207009293000,196-4
2008,4,1,5,29,196,3,C17,14,6,1,48,1,1,1207009294000,196-5
2008,4,1,6,29,196,3,C1,4,1,2,28,2,1,1207009295000,196-6
2008,4,1,7,29,196,3,C59,5,2,2,52,1,4,1207009296000,196-7
2008,4,1,8,29,196,3,C57,5,1,2,33,2,4,1207009297000,196-8
2008,4,1,9,29,196,3,C22,11,2,2,43,1,2,1207009298000,196-9
2008,4,1,10,29,196,3,C27,11,3,1,48,1,2,1207009299000,196-10
2008,4,1,11,29,196,3,C33,14,5,1,48,1,2,1207009300000,196-11
2008,4,1,12,29,196,3,C25,2,3,1,33,2,2,1207009301000,196-12
2008,4,1,13,29,196,3,C24,12,2,1,33,2,2,1207009302000,196-13
2008,4,1,14,29,196,3,C35,9,6,1,50,1,2,1207009303000,196-14
2008,4,1,15,29,196,3,C41,13,2,1,28,2,3,1207009304000,196-15
2008,4,1,16,29,196,2,B10,2,4,1,67,1,1,1207009305000,196-16
2008,4,1,17,29,196,2,B13,12,5,2,62,1,1,1207009306000,196-17
2008,4,1,18,29,196,2,B24,11,2,1,57,1,2,1207009307000,196-18
2008,4,1,19,29,196,2,B23,7,2,1,38,2,2,1207009308000,196-19
2008,4,1,20,29,196,2,B30,9,4,1,57,1,2,1207009309000,196-20
2008,4,1,21,29,196,2,B19,13,1,1,38,2,2,1207009310000,196-21
2008,4,1,22,29,196,2,B19,13,1,1,38,2,2,1207009311000,196-22
2008,4,1,23,29,196,2,B33,6,5,2,33,2,2,1207009312000,196-23
2008,4,1,24,29,196,4,P6,2,2,1,43,1,1,1207009313000,196-24
2008,4,1,25,29,196,4,P20,7,1,1,23,2,2,1207009314000,196-25
2008,4,1,26,29,196,4,P20,7,1,1,23,2,2,1207009315000,196-26
2008,4,1,27,29,196,4,P33,9,5,1,43,1,2,1207009316000,196-27
2008,4,1,28,29,196,4,P44,11,3,2,28,2,3,1207009317000,196-28
2008,4,1,29,29,196,4,P52,11,6,2,23,2,3,1207009318000,196-29
2008,4,1,30,29,196,4,P64,12,4,2,28,2,4,1207009319000,196-30
2008,4,1,31,29,196,4,P57,4,1,1,43,1,4,1207009320000,196-31
2008,4,1,1,9,197,1,A15,14,5,2,33,2,1,1207009321000,197-1
2008,4,1,2,9,197,2,B4,10,2,1,52,1,1,1207009322000,197-2
2008,4,1,3,9,197,2,B7,6,3,1,38,2,1,1207009323000,197-3
2008,4,1,4,9,197,3,C5,11,2,1,48,1,1,1207009324000,197-4
2008,4,1,5,9,197,3,C1,4,1,2,28,2,1,1207009325000,197-5
2008,4,1,6,9,197,1,A11,3,4,1,62,1,1,1207009326000,197-6
2008,4,1,7,9,197,1,A10,3,4,1,38,2,1,1207009327000,197-7
2008,4,1,8,9,197,2,B13,12,5,2,62,1,1,1207009328000,197-8
2008,4,1,1,29,198,3,C13,9,5,1,48,1,1,1207009329000,198-1
2008,4,1,2,29,198,3,C4,4,2,1,48,1,1,1207009330000,198-2
2008,4,1,3,29,198,2,B1,4,1,1,57,1,1,1207009331000,198-3
2008,4,1,4,29,198,2,B11,2,4,1,43,2,1,1207009332000,198-4
2008,4,1,5,29,198,4,P15,4,5,2,38,1,1,1207009333000,198-5
2008,4,1,1,29,199,3,C7,13,3,1,48,1,1,1207009334000,199-1
2008,4,1,1,29,200,1,A1,8,1,1,28,2,1,1207009335000,200-1
2008,4,1,2,29,200,1,A5,3,2,1,43,2,1,1207009336000,200-2
2008,4,1,3,29,200,1,A9,3,3,1,82,1,1,1207009337000,200-3
2008,4,1,4,29,200,1,A6,3,2,1,43,2,1,1207009338000,200-4
2008,4,1,5,29,200,1,A10,3,4,1,38,2,1,1207009339000,200-5
2008,4,1,6,29,200,3,C51,6,5,1,20,2,3,1207009340000,200-6
2008,4,1,1,29,201,2,B23,7,2,1,38,2,2,1207009341000,201-1
2008,4,1,2,29,201,2,B30,9,4,1,57,1,2,1207009342000,201-2
2008,4,1,3,29,201,2,B25,6,3,1,38,2,2,1207009343000,201-3
2008,4,1,4,29,201,2,B34,2,6,1,48,2,2,1207009344000,201-4
2008,4,1,5,29,201,2,B19,13,1,1,38,2,2,1207009345000,201-5
2008,4,1,6,29,201,2,B28,9,4,1,38,2,2,1207009346000,201-6
2008,4,1,7,29,201,1,A15,14,5,2,33,2,1,1207009347000,201-7
2008,4,1,8,29,201,1,A31,6,5,2,62,1,2,1207009348000,201-8
2008,4,1,9,29,201,1,A33,1,5,1,38,2,2,1207009349000,201-9
2008,4,1,10,29,201,1,A40,4,2,2,38,2,3,1207009350000,201-10
2008,4,1,11,29,201,1,A42,6,2,1,28,2,3,1207009351000,201-11
2008,4,1,12,29,201,3,C8,2,3,2,48,1,1,1207009352000,201-12
2008,4,1,13,29,201,2,B23,7,2,1,38,2,2,1207009353000,201-13
2008,4,1,14,29,201,3,C33,14,5,1,48,1,2,1207009354000,201-14
2008,4,1,15,29,201,3,C26,14,3,1,28,2,2,1207009355000,201-15
2008,4,1,16,29,201,3,C36,14,6,1,43,1,2,1207009356000,201-16
2008,4,1,17,29,201,3,C23,3,2,1,43,1,2,1207009357000,201-17
2008,4,1,18,29,201,3,C34,7,6,1,48,1,2,1207009358000,201-18
2008,4,1,19,29,201,3,C42,7,2,1,28,2,3,1207009359000,201-19
2008,4,1,20,29,201,3,C50,9,5,2,20,2,3,1207009360000,201-20
2008,4,1,21,29,201,3,C49,4,5,2,26,2,3,1207009361000,201-21
2008,4,1,22,29,201,3,C40,14,2,2,28,2,3,1207009362000,201-22
2008,4,1,23,29,201,4,P16,7,6,1,33,2,1,1207009363000,201-23
2008,4,1,24,29,201,4,P15,4,5,2,38,1,1,1207009364000,201-24
2008,4,1,25,29,201,4,P33,9,5,1,43,1,2,1207009365000,201-25
2008,4,1,26,29,201,4,P20,7,1,1,23,2,2,1207009366000,201-26
2008,4,1,27,29,201,4,P65,9,4,2,43,1,4,1207009367000,201-27
2008,4,1,28,29,201,2,B23,7,2,1,38,2,2,1207009368000,201-28
2008,4,1,29,29,201,2,B23,7,2,1,38,2,2,1207009369000,201-29
2008,4,1,30,29,201,2,B11,2,4,1,43,2,1,1207009370000,201-30
2008,4,1,1,29,202,2,B10,2,4,1,67,1,1,1207009371000,202-1
2008,4,1,2,29,202,2,B14,2,5,1,62,1,1,1207009372000,202-2
2008,4,1,3,29,202,2,B16,12,6,1,52,1,1,1207009373000,202-3
2008,4,1,4,29,202,2,B4,10,2,1,52,1,1,1207009374000,202-4
2008,4,1,1,29,203,2,B11,2,4,1,43,2,1,1207009375000,203-1
2008,4,1,2,29,203,2,B12,2,4,1,38,2,1,1207009376000,203-2
2008,4,1,3,29,203,2,B17,6,6,2,38,2,1,1207009377000,203-3
2008,4,1,1,29,204,3,C16,13,6,1,28,2,1,1207009378000,204-1
2008,4,1,1,29,205,2,B25,6,3,1,38,2,2,1207009379000,205-1
2008,4,1,2,29,205,2,B1,4,1,1,57,1,1,1207009380000,205-2
2008,4,1,1,29,206,2,B4,10,2,1,52,1,1,1207009381000,206-1
2008,4,1,2,29,206,2,B9,1,3,1,48,2,1,1207009382000,206-2
2008,4,1,3,29,206,2,B11,2,4,1,43,2,1,1207009383000,206-3
2008,4,1,4,29,206,2,B10,2,4,1,67,1,1,1207009384000,206-4
2008,4,1,5,29,206,2,B12,2,4,1,38,2,1,1207009385000,206-5
2008,4,1,6,29,206,2,B14,2,5,1,62,1,1,1207009386000,206-6
2008,4,1,7,29,206,2,B15,9,5,1,38,2,1,1207009387000,206-7
2008,4,1,8,29,206,1,A10,3,4,1,38,2,1,1207009388000,206-8
2008,4,1,9,29,206,1,A16,1,6,1,33,2,1,1207009389000,206-9
2008,4,1,10,29,206,1,A21,1,1,1,62,1,2,1207009390000,206-10
